ACTION|CONSOLE|COORD_X|COORD_Y|FASTBREAK|ID_ACTION|ID_PLAYER|MINUTE|NUM_ANOT|PLAYER|POINTS|POINTS_A|POINTS_B|POINTS_OFF_TURNOVER|SECOND_CHANCE|TEAM|UTC|ZONE|Game
Missed Two Pointer|00:00|-294|112||2FGA|PJUO      |20|279|SPANOULIS, VASSILIS|0|30|33|||PAN       ||D|153
Layup Made|00:00|100|56||LAYUPMD|P002014   |20|281|McCALEBB, BO|2|32|33|||PAR       ||C|153
Missed Two Pointer|00:00|382|69||2FGA|PKMV      |20|287|HAISLIP, MARCUS|0|32|33|||PAN       ||E|153
Layup Made|00:00|-100|138||LAYUPMD|PAJV      |20|289|BATISTE, MIKE|2|32|35|||PAN       ||B|153
Missed Three Pointer|09:00|646|131||3FGA|PBFE      |21|302|KECMAN, DUSAN|0|32|35|||PAR       ||I|153
Three Pointer|09:00|-470|439||3FGM|PKRH      |21|304|PERPEROGLOU, STRATOS|3|32|38|||PAN       ||H|153
Missed Layup|08:00|-125|131||LAYUPATT|P000925   |22|307|VESELY, JAN|0|32|38|||PAR       ||B|153
Missed Three Pointer|08:00|495|439||3FGA|PJUO      |22|309|SPANOULIS, VASSILIS|0|32|38|||PAN       ||I|153
Layup Made|08:00|56|69||LAYUPMD|P002014   |22|311|McCALEBB, BO|2|34|38|||PAR       ||C|153
Two Pointer|08:00|-401|106||2FGM|PAJV      |22|312|BATISTE, MIKE|2|34|40|||PAN       ||D|153
Missed Layup|08:00|-75|131||LAYUPATT|P001922   |22|313|MARIC, ALEKS|0|34|40|||PAR       ||B|153
Dunk|08:00|12|18||DUNK|P001922   |22|315|MARIC, ALEKS|2|36|40|||PAR       ||A|153
Missed Two Pointer|07:00|12|545||2FGA|PAJV      |23|317|BATISTE, MIKE|0|36|40|||PAN       ||G|153
Missed Layup|07:00|-12|0||LAYUPATT|PAJV      |23|324|BATISTE, MIKE|0|36|40|||PAN       ||A|153
Free Throw In|06:00|-1|-1||FTM|PTFU      |24|333|ROBERTS, LAWRENCE|1|37|40|||PAR       || |153
Free Throw In|06:00|-1|-1||FTM|PTFU      |24|334|ROBERTS, LAWRENCE|1|38|40|||PAR       || |153
Missed Two Pointer|06:00|401|62||2FGA|P000925   |24|341|VESELY, JAN|0|38|40|||PAR       ||E|153
Layup Made|05:00|81|62||LAYUPMD|P002014   |25|348|McCALEBB, BO|2|40|40|||PAR       ||C|153
Free Throw In|05:00|-1|-1||FTM|PBEZ      |25|353|FOTSIS, ANTONIS|1|40|41|||PAN       || |153
Free Throw In|05:00|-1|-1||FTM|PBEZ      |25|354|FOTSIS, ANTONIS|1|40|42|||PAN       || |153
Missed Two Pointer|05:00|-163|370||2FGA|P002014   |25|355|McCALEBB, BO|0|40|42|||PAR       ||D|153
Free Throw In|05:00|-1|-1||FTM|P001922   |25|360|MARIC, ALEKS|1|41|42|||PAR       || |153
Three Pointer|04:00|514|395||3FGM|PKNG      |26|362|NICHOLAS, DREW|3|41|45|||PAN       ||I|153
Three Pointer|04:00|-514|395||3FGM|P002014   |26|364|McCALEBB, BO|3|44|45|||PAR       ||H|153
Two Pointer|04:00|470|112||2FGM|PKRH      |26|366|PERPEROGLOU, STRATOS|2|44|47|||PAN       ||G|153
Free Throw In|03:00|-1|-1||FTM|P001922   |27|376|MARIC, ALEKS|1|45|47|||PAR       || |153
Missed Three Pointer|03:00|-652|112||3FGA|PBEZ      |27|379|FOTSIS, ANTONIS|0|45|47|||PAN       ||H|153
Free Throw In|03:00|-1|-1||FTM|P001386   |27|391|SHERMADINI, GIORGI|1|45|48|||PAN       || |153
Free Throw In|03:00|-1|-1||FTM|P001386   |27|392|SHERMADINI, GIORGI|1|45|49|||PAN       || |153
Three Pointer|03:00|12|658||3FGM|PJKO      |27|395|DIAMANTIDIS, DIMITRIS|3|45|52|||PAN       ||I|153
Missed Layup|02:00|144|87||LAYUPATT|PBGJ      |28|401|VRANES, SLAVKO|0|45|52|||PAR       ||C|153
Three Pointer|02:00|-602|219||3FGM|PKRH      |28|403|PERPEROGLOU, STRATOS|3|45|55|||PAN       ||H|153
Three Pointer|02:00|-12|658||3FGM|PJJY      |28|405|BOZIC, PETAR|3|48|55|||PAR       ||H|153
Free Throw In|01:00|-1|-1||FTM|PJUO      |29|410|SPANOULIS, VASSILIS|1|48|56|||PAN       || |153
Free Throw In|01:00|-1|-1||FTM|PJUO      |29|411|SPANOULIS, VASSILIS|1|48|57|||PAN       || |153
Missed Three Pointer|01:00|520|395||3FGA|PTFU      |29|412|ROBERTS, LAWRENCE|0|48|57|||PAR       ||I|153
Three Pointer|01:00|495|420||3FGM|PKRH      |29|414|PERPEROGLOU, STRATOS|3|48|60|||PAN       ||I|153
Missed Three Pointer|00:00|539|376||3FGA|PJJY      |30|416|BOZIC, PETAR|0|48|60|||PAR       ||I|153
Missed Three Pointer|00:00|-163|633||3FGA|PKRH      |30|418|PERPEROGLOU, STRATOS|0|48|60|||PAN       ||H|153
Layup Made|00:00|75|43||LAYUPMD|PKGH      |30|424|RASIC, ALEKSANDAR|2|50|60|||PAR       ||C|153
Missed Layup|09:00|-169|62||LAYUPATT|PKNG      |31|438|NICHOLAS, DREW|0|50|60|||PAN       ||B|153
Layup Made|09:00|-100|43||LAYUPMD|P002014   |31|440|McCALEBB, BO|2|52|60|||PAR       ||B|153
Missed Two Pointer|09:00|-363|69||2FGA|PLGH      |31|445|TEPIC, MILENKO|0|52|60|||PAN       ||D|153
Missed Layup|09:00|-119|43||LAYUPATT|PKMV      |31|447|HAISLIP, MARCUS|0|52|60|||PAN       ||B|153
Missed Three Pointer|08:00|-37|658||3FGA|PBFE      |32|450|KECMAN, DUSAN|0|52|60|||PAR       ||H|153
Two Pointer|08:00|276|62||2FGM|PKMV      |32|452|HAISLIP, MARCUS|2|52|62|||PAN       ||E|153
Missed Layup|08:00|-100|25||LAYUPATT|P001922   |32|454|MARIC, ALEKS|0|52|62|||PAR       ||B|153
Missed Three Pointer|07:00|495|414||3FGA|P002014   |33|458|McCALEBB, BO|0|52|62|||PAR       ||I|153
Missed Layup|07:00|-75|62||LAYUPATT|P001922   |33|460|MARIC, ALEKS|0|52|62|||PAR       ||B|153
Missed Two Pointer|07:00|-6|200||2FGA|P001922   |33|464|MARIC, ALEKS|0|52|62|||PAR       ||B|153
Missed Layup|07:00|94|62||LAYUPATT|PJJY      |33|471|BOZIC, PETAR|0|52|62|||PAR       ||C|153
Layup Made|06:00|75|50||LAYUPMD|P002014   |34|476|McCALEBB, BO|2|54|62|||PAR       ||C|153
Free Throw In|06:00|-1|-1||FTM|PKMV      |34|481|HAISLIP, MARCUS|1|54|63|||PAN       || |153
Free Throw In|06:00|-1|-1||FTM|PKMV      |34|482|HAISLIP, MARCUS|1|54|64|||PAN       || |153
Missed Layup|06:00|163|25||LAYUPATT|P002014   |34|483|McCALEBB, BO|0|54|64|||PAR       ||C|153
Missed Three Pointer|06:00|6|664||3FGA|P002014   |34|492|McCALEBB, BO|0|54|64|||PAR       ||I|153
Three Pointer|05:00|338|583||3FGM|PKNG      |35|495|NICHOLAS, DREW|3|54|67|||PAN       ||I|153
Missed Two Pointer|05:00|37|564||2FGA|PAJV      |35|505|BATISTE, MIKE|0|54|67|||PAN       ||G|153
Missed Two Pointer|04:00|-163|250||2FGA|PKGH      |36|508|RASIC, ALEKSANDAR|0|54|67|||PAR       ||D|153
Dunk|04:00|12|6||DUNK|P000925   |36|510|VESELY, JAN|2|56|67|||PAR       ||A|153
Missed Two Pointer|04:00|207|81||2FGA|PJKO      |36|511|DIAMANTIDIS, DIMITRIS|0|56|67|||PAN       ||C|153
Two Pointer|04:00|-81|345||2FGM|PAJV      |36|515|BATISTE, MIKE|2|56|69|||PAN       ||D|153
Two Pointer|04:00|-363|269||2FGM|PJJY      |36|517|BOZIC, PETAR|2|58|69|||PAR       ||F|153
Three Pointer|03:00|-250|608||3FGM|PKNG      |37|519|NICHOLAS, DREW|3|58|72|||PAN       ||H|153
Free Throw In|03:00|-1|-1||FTM|PTFU      |37|528|ROBERTS, LAWRENCE|1|59|72|||PAR       || |153
Free Throw In|03:00|-1|-1||FTM|PTFU      |37|529|ROBERTS, LAWRENCE|1|60|72|||PAR       || |153
Two Pointer|03:00|163|388||2FGM|PJKO      |37|530|DIAMANTIDIS, DIMITRIS|2|60|74|||PAN       ||E|153
Layup Made|02:00|-119|25||LAYUPMD|PBFE      |38|532|KECMAN, DUSAN|2|62|74|||PAR       ||B|153
Free Throw In|02:00|-1|-1||FTM|PAJV      |38|537|BATISTE, MIKE|1|62|75|||PAN       || |153
Free Throw In|02:00|-1|-1||FTM|PAJV      |38|538|BATISTE, MIKE|1|62|76|||PAN       || |153
Missed Three Pointer|02:00|-407|501||3FGA|PJKO      |38|542|DIAMANTIDIS, DIMITRIS|0|62|76|||PAN       ||H|153
Free Throw In|01:00|-1|-1||FTM|PKNG      |39|547|NICHOLAS, DREW|1|62|77|||PAN       || |153
Dunk|01:00|-12|18||DUNK|PKMV      |39|550|HAISLIP, MARCUS|2|62|79|||PAN       ||A|153
Free Throw In|01:00|-1|-1||FTM|P001929   |39|555|MITROVIC, ALEKSANDAR|1|63|79|||PAR       || |153
Free Throw In|01:00|-1|-1||FTM|PJKO      |39|562|DIAMANTIDIS, DIMITRIS|1|63|80|||PAN       || |153
Free Throw In|01:00|-1|-1||FTM|PJKO      |39|563|DIAMANTIDIS, DIMITRIS|1|63|81|||PAN       || |153
Missed Three Pointer|01:00|652|43||3FGA|P000925   |39|564|VESELY, JAN|0|63|81|||PAR       ||I|153
Dunk|01:00|-6|18||DUNK|P000925   |39|566|VESELY, JAN|2|65|81|||PAR       ||A|153
Free Throw In|01:00|-1|-1||FTM|PJUO      |39|573|SPANOULIS, VASSILIS|1|65|82|||PAN       || |153
Missed Layup|00:00|-100|69||LAYUPATT|P000925   |40|575|VESELY, JAN|0|65|82|||PAR       ||B|153
Missed Three Pointer|00:00|564|307||3FGA|PKGH      |40|579|RASIC, ALEKSANDAR|0|65|82|||PAR       ||I|153
Free Throw In|00:00|-1|-1||FTM|P000925   |40|585|VESELY, JAN|1|66|82|||PAR       || |153
Missed Three Pointer|00:00|-382|526||3FGA|PJJY      |40|589|BOZIC, PETAR|0|66|82|||PAR       ||H|153
Missed Layup|00:00|81|69||LAYUPATT|P000925   |40|591|VESELY, JAN|0|66|82|||PAR       ||C|153
Two Pointer|09:00|-313|81||2FGM|PLOC      |1|6|EIDSON, CHUCK|2|2|0|||TEL       ||D|154
Missed Three Pointer|09:00|395|627||3FGA|PKWI      |1|8|MCINTYRE, TERRELL|0|2|0|||SIE       ||I|154
Free Throw In|08:00|-1|-1||FTM|PTGV      |2|13|ANDERSON, ALAN|1|3|0|||TEL       || |154
Free Throw In|08:00|-1|-1||FTM|PTGV      |2|14|ANDERSON, ALAN|1|4|0|||TEL       || |154
Free Throw In|08:00|-1|-1||FTM|PKZA      |2|17|HAWKINS, DAVID|1|4|1|||SIE       || |154
Free Throw In|08:00|-1|-1||FTM|PKZA      |2|18|HAWKINS, DAVID|1|4|2|||SIE       || |154
Two Pointer|08:00|351|-6||2FGM|PLMO      |2|21|SATO, ROMAIN|2|4|4|||SIE       ||E|154
Missed Layup|07:00|-56|-18||LAYUPATT|PKZY      |3|24|FISCHER, D'OR|0|4|4|||TEL       ||A|154
Missed Three Pointer|07:00|-445|589||3FGA|PLOC      |3|31|EIDSON, CHUCK|0|4|4|||TEL       ||H|154
Missed Three Pointer|07:00|-552|508||3FGA|PLMO      |3|32|SATO, ROMAIN|0|4|4|||SIE       ||H|154
Layup Made|07:00|-75|62||LAYUPMD|PTGV      |3|34|ANDERSON, ALAN|2|6|4|||TEL       ||B|154
Free Throw In|06:00|-1|-1||FTM|PTGV      |4|38|ANDERSON, ALAN|1|7|4|||TEL       || |154
Free Throw In|06:00|-1|-1||FTM|PJOC      |4|41|STONEROOK, SHAUN|1|7|5|||SIE       || |154
Free Throw In|06:00|-1|-1||FTM|PJOC      |4|42|STONEROOK, SHAUN|1|7|6|||SIE       || |154
Two Pointer|06:00|-288|319||2FGM|PJQE      |4|43|WISNIEWSKI, ANDREW|2|9|6|||TEL       ||D|154
Two Pointer|05:00|69|395||2FGM|PLMO      |5|47|SATO, ROMAIN|2|9|8|||SIE       ||E|154
Two Pointer|05:00|-200|169||2FGM|PLKX      |5|49|PNINI, GUY|2|11|8|||TEL       ||D|154
Dunk|05:00|12|-12||DUNK|PLOC      |5|50|EIDSON, CHUCK|2|13|8|||TEL       ||A|154
Free Throw In|04:00|-1|-1||FTM|PLMO      |6|61|SATO, ROMAIN|1|13|9|||SIE       || |154
Missed Three Pointer|04:00|-225|727||3FGA|PLKX      |6|63|PNINI, GUY|0|13|9|||TEL       ||H|154
Dunk|04:00|12|18||DUNK|PKZA      |6|64|HAWKINS, DAVID|2|13|11|||SIE       ||A|154
Layup Made|03:00|-18|62||LAYUPMD|PJQE      |7|66|WISNIEWSKI, ANDREW|2|15|11|||TEL       ||B|154
Layup Made|03:00|87|-12||LAYUPMD|PJOC      |7|67|STONEROOK, SHAUN|2|15|13|||SIE       ||A|154
Free Throw In|03:00|-1|-1||FTM|PTGV      |7|74|ANDERSON, ALAN|1|16|13|||TEL       || |154
Free Throw In|03:00|-1|-1||FTM|PTGV      |7|76|ANDERSON, ALAN|1|17|13|||TEL       || |154
Missed Layup|03:00|18|25||LAYUPATT|PCQO      |7|77|EZE, BENJAMIN|0|17|13|||SIE       ||A|154
Missed Layup|03:00|25|0||LAYUPATT|PLMO      |7|79|SATO, ROMAIN|0|17|13|||SIE       ||A|154
Free Throw In|02:00|-1|-1||FTM|PCQO      |8|87|EZE, BENJAMIN|1|17|14|||SIE       || |154
Missed Layup|02:00|81|87||LAYUPATT|PBLH      |8|90|LAVRINOVIC, KSISTOF|0|17|14|||SIE       ||C|154
Missed Layup|02:00|-87|87||LAYUPATT|P001287   |8|93|LASME, STEPHANE|0|17|14|||TEL       ||B|154
Missed Layup|02:00|-56|50||LAYUPATT|PLOC      |8|96|EIDSON, CHUCK|0|17|14|||TEL       ||B|154
Free Throw In|02:00|-1|-1||FTM|PBLH      |8|105|LAVRINOVIC, KSISTOF|1|17|15|||SIE       || |154
Free Throw In|02:00|-1|-1||FTM|PBLH      |8|106|LAVRINOVIC, KSISTOF|1|17|16|||SIE       || |154
Dunk|02:00|-37|-6||DUNK|PKZA      |8|110|HAWKINS, DAVID|2|17|18|||SIE       ||A|154
Layup Made|01:00|-156|87||LAYUPMD|P001287   |9|118|LASME, STEPHANE|2|19|18|||TEL       ||B|154
Three Pointer|01:00|633|370||3FGM|PJIS      |9|119|DOMERCANT, HENRY|3|19|21|||SIE       ||I|154
Missed Layup|01:00|-163|18||LAYUPATT|PJQE      |9|121|WISNIEWSKI, ANDREW|0|19|21|||TEL       ||B|154
Missed Two Pointer|01:00|370|-106||2FGA|PBLH      |9|124|LAVRINOVIC, KSISTOF|0|19|21|||SIE       ||E|154
Missed Three Pointer|01:00|414|639||3FGA|PJIS      |9|125|DOMERCANT, HENRY|0|19|21|||SIE       ||I|154
Missed Three Pointer|09:00|282|683||3FGA|PABN      |11|131|ZISIS, NIKOS|0|19|21|||SIE       ||I|154
Missed Two Pointer|09:00|-232|-43||2FGA|PTGV      |11|133|ANDERSON, ALAN|0|19|21|||TEL       ||B|154
Missed Three Pointer|09:00|288|759||3FGA|PKZA      |11|136|HAWKINS, DAVID|0|19|21|||SIE       ||I|154
Missed Two Pointer|09:00|18|207||2FGA|PJQE      |11|138|WISNIEWSKI, ANDREW|0|19|21|||TEL       ||C|154
Layup Made|09:00|-169|56||LAYUPMD|P001287   |11|140|LASME, STEPHANE|2|21|21|||TEL       ||B|154
Free Throw In|07:00|-1|-1||FTM|PBLH      |13|151|LAVRINOVIC, KSISTOF|1|21|22|||SIE       || |154
Layup Made|07:00|-150|75||LAYUPMD|PTGV      |13|156|ANDERSON, ALAN|2|23|22|||TEL       ||B|154
Missed Three Pointer|07:00|501|658||3FGA|PJOC      |13|157|STONEROOK, SHAUN|0|23|22|||SIE       ||I|154
Layup Made|07:00|18|-81||LAYUPMD|PABN      |13|159|ZISIS, NIKOS|2|23|24|||SIE       ||A|154
Missed Two Pointer|07:00|332|-25||2FGA|PBLH      |13|162|LAVRINOVIC, KSISTOF|0|23|24|||SIE       ||E|154
Missed Three Pointer|07:00|-432|696||3FGA|PBES      |13|165|BLUTHENTHAL, DAVID|0|23|24|||TEL       ||H|154
Layup Made|07:00|-112|31||LAYUPMD|PJIS      |13|166|DOMERCANT, HENRY|2|23|26|||SIE       ||B|154
Free Throw In|06:00|-1|-1||FTM|P001920   |14|172|PERKINS, DORON|1|24|26|||TEL       || |154
Free Throw In|06:00|-1|-1||FTM|P001920   |14|173|PERKINS, DORON|1|25|26|||TEL       || |154
Missed Two Pointer|06:00|432|43||2FGA|PJIS      |14|174|DOMERCANT, HENRY|0|25|26|||SIE       ||E|154
Free Throw In|05:00|-1|-1||FTM|P001920   |15|181|PERKINS, DORON|1|26|26|||TEL       || |154
Free Throw In|05:00|-1|-1||FTM|P001920   |15|182|PERKINS, DORON|1|27|26|||TEL       || |154
Dunk|05:00|18|-12||DUNK|P001920   |15|187|PERKINS, DORON|2|29|26|||TEL       ||A|154
Three Pointer|05:00|-163|752||3FGM|PBES      |15|193|BLUTHENTHAL, DAVID|3|32|26|||TEL       ||H|154
Three Pointer|04:00|526|476||3FGM|PJIS      |16|196|DOMERCANT, HENRY|3|32|29|||SIE       ||I|154
Three Pointer|04:00|526|545||3FGM|PLOC      |16|200|EIDSON, CHUCK|3|35|29|||TEL       ||I|154
Missed Three Pointer|04:00|25|708||3FGA|PJOC      |16|201|STONEROOK, SHAUN|0|35|29|||SIE       ||I|154
Two Pointer|04:00|-219|50||2FGM|P001920   |16|203|PERKINS, DORON|2|37|29|||TEL       ||B|154
Two Pointer|03:00|395|238||2FGM|PLMO      |17|206|SATO, ROMAIN|2|37|31|||SIE       ||G|154
Layup Made|03:00|-181|37||LAYUPMD|P001287   |17|208|LASME, STEPHANE|2|39|31|||TEL       ||B|154
Free Throw In|03:00|-1|-1||FTM|P001287   |17|212|LASME, STEPHANE|1|40|31|||TEL       || |154
Missed Layup|03:00|-31|25||LAYUPATT|PJOC      |17|216|STONEROOK, SHAUN|0|40|31|||SIE       ||A|154
Free Throw In|02:00|-1|-1||FTM|PLOC      |18|225|EIDSON, CHUCK|1|41|31|||TEL       || |154
Layup Made|02:00|87|62||LAYUPMD|PBLH      |18|230|LAVRINOVIC, KSISTOF|2|41|33|||SIE       ||C|154
Dunk|02:00|-43|6||DUNK|PKWI      |18|235|MCINTYRE, TERRELL|2|41|35|||SIE       ||A|154
Layup Made|01:00|-69|138||LAYUPMD|PBES      |19|247|BLUTHENTHAL, DAVID|2|43|35|||TEL       ||B|154
Free Throw In|00:00|-1|-1||FTM|PKZA      |20|253|HAWKINS, DAVID|1|43|36|||SIE       || |154
Free Throw In|00:00|-1|-1||FTM|PKZA      |20|254|HAWKINS, DAVID|1|43|37|||SIE       || |154
Missed Layup|00:00|-119|150||LAYUPATT|PBES      |20|255|BLUTHENTHAL, DAVID|0|43|37|||TEL       ||B|154
Missed Two Pointer|00:00|313|188||2FGA|PLMO      |20|259|SATO, ROMAIN|0|43|37|||SIE       ||E|154
Missed Layup|00:00|-37|-43||LAYUPATT|PCQO      |20|262|EZE, BENJAMIN|0|43|37|||SIE       ||A|154
Missed Three Pointer|00:00|-552|539||3FGA|PJQE      |20|263|WISNIEWSKI, ANDREW|0|43|37|||TEL       ||H|154
Missed Layup|09:00|-94|81||LAYUPATT|PLKX      |21|272|PNINI, GUY|0|43|37|||TEL       ||B|154
Missed Three Pointer|09:00|595|558||3FGA|PJQE      |21|277|WISNIEWSKI, ANDREW|0|43|37|||TEL       ||I|154
Missed Three Pointer|09:00|112|777||3FGA|PKWI      |21|278|MCINTYRE, TERRELL|0|43|37|||SIE       ||I|154
Free Throw In|09:00|-1|-1||FTM|P001287   |21|282|LASME, STEPHANE|1|44|37|||TEL       || |154
Free Throw In|09:00|-1|-1||FTM|P001287   |21|283|LASME, STEPHANE|1|45|37|||TEL       || |154
Two Pointer|08:00|-112|188||2FGM|PCQO      |22|285|EZE, BENJAMIN|2|45|39|||SIE       ||B|154
Layup Made|08:00|106|-94||LAYUPMD|PCQO      |22|288|EZE, BENJAMIN|2|45|41|||SIE       ||A|154
Layup Made|08:00|-144|69||LAYUPMD|PJQE      |22|293|WISNIEWSKI, ANDREW|2|47|41|||TEL       ||B|154
Missed Layup|08:00|0|169||LAYUPATT|PKZA      |22|294|HAWKINS, DAVID|0|47|41|||SIE       ||B|154
Three Pointer|07:00|-6|740||3FGM|PLMO      |23|302|SATO, ROMAIN|3|47|44|||SIE       ||H|154
Missed Two Pointer|07:00|-432|156||2FGA|PLOC      |23|304|EIDSON, CHUCK|0|47|44|||TEL       ||F|154
Missed Three Pointer|06:00|395|702||3FGA|PKZA      |24|314|HAWKINS, DAVID|0|47|44|||SIE       ||I|154
Free Throw In|05:00|-1|-1||FTM|PKWI      |25|324|MCINTYRE, TERRELL|1|47|45|||SIE       || |154
Missed Two Pointer|05:00|-94|495||2FGA|PKZY      |25|326|FISCHER, D'OR|0|47|45|||TEL       ||F|154
Missed Three Pointer|05:00|225|803||3FGA|PKWI      |25|327|MCINTYRE, TERRELL|0|47|45|||SIE       ||I|154
Missed Layup|05:00|6|-18||LAYUPATT|PLMO      |25|329|SATO, ROMAIN|0|47|45|||SIE       ||A|154
Layup Made|05:00|100|18||LAYUPMD|PJOC      |25|331|STONEROOK, SHAUN|2|47|47|||SIE       ||C|154
Missed Two Pointer|05:00|-282|156||2FGA|PTGV      |25|333|ANDERSON, ALAN|0|47|47|||TEL       ||D|154
Three Pointer|05:00|489|602||3FGM|PKWI      |25|335|MCINTYRE, TERRELL|3|47|50|||SIE       ||I|154
Missed Three Pointer|04:00|-163|696||3FGA|PLOC      |26|341|EIDSON, CHUCK|0|47|50|||TEL       ||H|154
Missed Three Pointer|04:00|282|740||3FGA|PBLH      |26|342|LAVRINOVIC, KSISTOF|0|47|50|||SIE       ||I|154
Free Throw In|04:00|-1|-1||FTM|PLOC      |26|347|EIDSON, CHUCK|1|48|50|||TEL       || |154
Free Throw In|04:00|-1|-1||FTM|PLOC      |26|348|EIDSON, CHUCK|1|49|50|||TEL       || |154
Missed Three Pointer|03:00|326|664||3FGA|PBLH      |27|350|LAVRINOVIC, KSISTOF|0|49|50|||SIE       ||I|154
Three Pointer|03:00|558|501||3FGM|PJIS      |27|358|DOMERCANT, HENRY|3|49|53|||SIE       ||I|154
Missed Layup|03:00|-125|94||LAYUPATT|PLOC      |27|361|EIDSON, CHUCK|0|49|53|||TEL       ||B|154
Missed Two Pointer|03:00|181|125||2FGA|PLMO      |27|362|SATO, ROMAIN|0|49|53|||SIE       ||C|154
Layup Made|02:00|194|18||LAYUPMD|PKWI      |28|365|MCINTYRE, TERRELL|2|49|55|||SIE       ||C|154
Three Pointer|01:00|-351|652||3FGM|P001920   |29|370|PERKINS, DORON|3|52|55|||TEL       ||H|154
Two Pointer|01:00|207|169||2FGM|PCQO      |29|372|EZE, BENJAMIN|2|52|57|||SIE       ||E|154
Two Pointer|01:00|-150|470||2FGM|PKZY      |29|373|FISCHER, D'OR|2|54|57|||TEL       ||F|154
Missed Two Pointer|00:00|395|181||2FGA|PJIS      |30|380|DOMERCANT, HENRY|0|54|57|||SIE       ||E|154
Missed Two Pointer|00:00|-357|-18||2FGA|PKZY      |30|383|FISCHER, D'OR|0|54|57|||TEL       ||D|154
Missed Three Pointer|00:00|489|583||3FGA|PLMO      |30|384|SATO, ROMAIN|0|54|57|||SIE       ||I|154
Two Pointer|09:00|319|282||2FGM|PABN      |31|395|ZISIS, NIKOS|2|54|59|||SIE       ||E|154
Missed Three Pointer|09:00|-664|345||3FGA|PBES      |31|402|BLUTHENTHAL, DAVID|0|54|59|||TEL       ||H|154
Three Pointer|09:00|-570|483||3FGM|P001920   |31|404|PERKINS, DORON|3|57|59|||TEL       ||H|154
Two Pointer|08:00|363|138||2FGM|PJIS      |32|408|DOMERCANT, HENRY|2|57|61|||SIE       ||E|154
Layup Made|08:00|-163|6||LAYUPMD|PJQE      |32|409|WISNIEWSKI, ANDREW|2|59|61|||TEL       ||B|154
Free Throw In|08:00|-1|-1||FTM|PJQE      |32|412|WISNIEWSKI, ANDREW|1|60|61|||TEL       || |154
Missed Three Pointer|07:00|-520|526||3FGA|PTGV      |33|426|ANDERSON, ALAN|0|60|61|||TEL       ||H|154
Dunk|07:00|18|43||DUNK|PCQO      |33|427|EZE, BENJAMIN|2|60|63|||SIE       ||C|154
Three Pointer|07:00|12|708||3FGM|PTGV      |33|429|ANDERSON, ALAN|3|63|63|||TEL       ||I|154
Three Pointer|06:00|671|169||3FGM|PJIS      |34|431|DOMERCANT, HENRY|3|63|66|||SIE       ||I|154
Layup Made|06:00|-138|69||LAYUPMD|P001287   |34|439|LASME, STEPHANE|2|65|66|||TEL       ||B|154
Layup Made|06:00|-25|56||LAYUPMD|PBLH      |34|441|LAVRINOVIC, KSISTOF|2|65|68|||SIE       ||B|154
Layup Made|06:00|-156|6||LAYUPMD|PTGV      |34|442|ANDERSON, ALAN|2|67|68|||TEL       ||B|154
Missed Layup|05:00|12|-31||LAYUPATT|PBLH      |35|444|LAVRINOVIC, KSISTOF|0|67|68|||SIE       ||A|154
Free Throw In|05:00|-1|-1||FTM|PBLH      |35|448|LAVRINOVIC, KSISTOF|1|67|69|||SIE       || |154
Free Throw In|05:00|-1|-1||FTM|PBLH      |35|449|LAVRINOVIC, KSISTOF|1|67|70|||SIE       || |154
Three Pointer|05:00|-401|727||3FGM|PBES      |35|451|BLUTHENTHAL, DAVID|3|70|70|||TEL       ||H|154
Missed Two Pointer|05:00|156|169||2FGA|PBLH      |35|452|LAVRINOVIC, KSISTOF|0|70|70|||SIE       ||C|154
Dunk|05:00|-6|-31||DUNK|PTGV      |35|455|ANDERSON, ALAN|2|72|70|||TEL       ||A|154
Three Pointer|05:00|539|495||3FGM|PKWI      |35|459|MCINTYRE, TERRELL|3|72|73|||SIE       ||I|154
Free Throw In|05:00|-1|-1||FTM|PTGV      |35|463|ANDERSON, ALAN|1|73|73|||TEL       || |154
Layup Made|04:00|-69|125||LAYUPMD|PBES      |36|467|BLUTHENTHAL, DAVID|2|75|73|||TEL       ||B|154
Free Throw In|04:00|-1|-1||FTM|PJIS      |36|473|DOMERCANT, HENRY|1|75|74|||SIE       || |154
Free Throw In|04:00|-1|-1||FTM|PJIS      |36|474|DOMERCANT, HENRY|1|75|75|||SIE       || |154
Free Throw In|04:00|-1|-1||FTM|PJIS      |36|475|DOMERCANT, HENRY|1|75|76|||SIE       || |154
Two Pointer|04:00|-313|12||2FGM|PTGV      |36|476|ANDERSON, ALAN|2|77|76|||TEL       ||D|154
Missed Three Pointer|03:00|119|740||3FGA|PKWI      |37|478|MCINTYRE, TERRELL|0|77|76|||SIE       ||I|154
Missed Two Pointer|03:00|326|112||2FGA|PKWI      |37|480|MCINTYRE, TERRELL|0|77|76|||SIE       ||E|154
Missed Layup|03:00|-175|56||LAYUPATT|PJQE      |37|482|WISNIEWSKI, ANDREW|0|77|76|||TEL       ||B|154
Layup Made|03:00|-94|100||LAYUPMD|PKZY      |37|484|FISCHER, D'OR|2|79|76|||TEL       ||B|154
Layup Made|03:00|75|12||LAYUPMD|PKWI      |37|488|MCINTYRE, TERRELL|2|79|78|||SIE       ||A|154
Free Throw In|03:00|-1|-1||FTM|PLOC      |37|491|EIDSON, CHUCK|1|80|78|||TEL       || |154
